ALogP,LipoaffinityIndex,nHBAcc,Label
-0.2382000000000018,4.997205812547242,12.0,0
0.5336000000000005,1.98777137345679,2.0,0
-2.6742000000000004,13.846185718046556,6.0,0
1.6184999999999998,5.431375469868331,0.0,0
-0.3940000000000001,12.350508430787526,10.0,0
0.9552000000000002,5.56668812635891,3.0,0
3.2870000000000004,7.806674652886393,2.0,0
5.2586,11.849346935232424,0.0,0
-2.0645000000000016,2.4887195795540435,0.0,0
1.1812,11.200883920625898,0.0,0
0.3068999999999999,8.0221339484127,0.0,0
1.009,3.5032540375409424,4.0,0
0.1058999999999996,3.886203239655945,3.0,0
0.4900000000000012,4.8513922241118665,2.0,0
-3.3010000000000024,15.319303081979148,0.0,0
-0.5579000000000003,3.1097452739984885,3.0,0
1.1764999999999994,5.114861373736737,3.0,0
8.888,9.34092709033202,0.0,0
-1.1253999999999995,6.823718981481481,0.0,0
1.0398999999999998,3.325258185871056,1.0,0
2.443,6.623448103774545,4.0,0
-1.0602000000000025,6.14549809510687,1.0,0
-2.2416000000000027,6.378931024638222,2.0,0
-1.9242000000000008,8.271957792896634,1.0,0
-3.883800000000002,11.491408401390464,3.0,0
-2.5803,8.082810820734304,23.0,0
-1.0030999999999997,5.315820222877267,3.0,0
-4.363999999999999,14.686008064293798,1.0,0
1.9324,6.78647460518235,2.0,0
-1.0941999999999998,2.2097363598686504,8.0,0
0.0,9.866227986583525,0.0,0
-0.5152000000000004,2.780178425925926,3.0,0
0.5755000000000015,6.2833667427423645,3.0,0
1.0326,1.404115431398897,4.0,0
3.3816,3.746758415217939,1.0,0
-0.2319,2.68280918393592,4.0,0
-0.9399000000000002,4.160544409707133,10.0,0
2.0182,4.548980718630314,3.0,0
0.1203999999999997,0.883241898148148,3.0,0
0.4084,1.5026666666666668,1.0,0
-4.993200000000002,9.04495076717057,7.0,0
1.2515000000000005,6.463263219954648,3.0,0
-0.0702,1.1653161427976535,5.0,0
1.783500000000002,4.441191717030949,7.0,0
0.5587999999999999,8.759464716696248,4.0,0
0.6661999999999995,8.599166100777461,4.0,0
1.6693000000000005,10.37048355020571,2.0,0
2.6106000000000003,1.8548681085355951,2.0,0
-6.609200000000001,29.70338287113504,6.0,0
-0.5919000000000008,5.743101947436382,3.0,0
2.7596000000000003,6.721693753321334,4.0,0
1.3459,5.411145304902053,2.0,0
1.0057000000000014,4.061539275128776,6.0,0
2.220100000000001,5.572578881851192,7.0,0
0.3921000000000014,7.364827062125695,5.0,0
2.4161,2.347590060941044,0.0,0
1.229899999999999,6.32761748256936,4.0,0
0.2883,1.4205696090534985,4.0,0
0.3211999999999998,4.576036438320984,3.0,0
1.6924000000000006,5.76762650390237,3.0,0
0.7794999999999986,4.919793982780613,2.0,0
-0.7881999999999998,4.645521780045351,5.0,0
1.6381999999999974,9.668516504557726,4.0,0
0.2552999999999993,2.619439368911145,4.0,0
1.0381999999999998,2.038123930041152,3.0,0
2.524,8.146368610094013,9.0,0
0.5213999999999995,5.717416813455101,5.0,0
-1.1224999999999994,5.326643678760696,7.0,0
-0.0517999999999998,3.201507029590728,4.0,0
-1.153100000000001,6.712252106641555,3.0,0
0.2693999999999994,4.689412260522521,3.0,0
3.3824,5.096716274374376,2.0,0
-1.5958,3.8541649732098606,6.0,0
0.8129999999999984,2.5054196205488366,5.0,0
0.4402999999999997,3.386302659609369,6.0,0
0.6396000000000008,2.73347198600788,5.0,0
1.721200000000003,4.83442438902264,2.0,0
2.2792,5.141388495660327,4.0,0
0.315699999999999,2.167333226568405,4.0,0
-0.1401999999999993,8.360070850909752,3.0,0
-2.0801,5.431638888888889,0.0,0
-1.5190999999999997,3.5353328138384983,5.0,0
0.622700000000001,7.193015733018859,4.0,0
2.4774000000000003,1.9049767745863773,2.0,0
0.8004,4.998782755863605,3.0,0
1.9442999999999988,5.265501613756614,2.0,0
0.6009,6.379726679393595,4.0,0
-3.814400000000002,16.382650435970188,0.0,0
0.3013000000000003,10.80072252398902,3.0,0
2.387000000000001,4.532845992772109,2.0,0
0.9732000000000008,5.239561715351264,2.0,0
2.8753,2.6874523534650487,4.0,0
0.0067999999999992,1.364140504115226,4.0,0
1.026600000000001,4.819866321170786,5.0,0
-0.5038999999999993,2.4942142370034426,4.0,0
0.8792999999999994,2.081489572629861,6.0,0
0.9669,4.733925835718718,4.0,0
-0.5745,4.943945683106576,2.0,0
3.167300000000001,5.745318928085328,4.0,0
-1.9446,3.479040014172336,5.0,0
1.2458,4.261334985932644,3.0,0
2.0334000000000003,5.795433835755753,4.0,0
2.410799999999999,5.721152123847107,4.0,0
2.1432,4.801020126633416,4.0,0
0.5279000000000001,-1.2580797325102877,2.0,0
1.0368,8.717455019418239,4.0,0
1.4266,2.1207358924936,3.0,0
4.1335000000000015,6.056590857047209,4.0,0
1.9122,7.880360760744034,3.0,0
0.2435999999999998,6.298909037008537,4.0,0
0.8450999999999995,4.599619964503547,5.0,0
-0.0939000000000001,9.971700871029595,2.0,0
1.2483999999999995,4.95909949319028,5.0,0
2.0776000000000003,7.759181889458658,4.0,0
-0.3090999999999999,3.764793801488248,8.0,0
0.9398999999999996,4.245344958421011,2.0,0
0.5893999999999996,8.188450893198329,4.0,0
1.3907,6.123438770083547,4.0,0
0.5496999999999993,6.887792196693357,5.0,0
0.9911,1.5924189814814815,0.0,0
0.8637000000000004,1.987284465020576,0.0,0
0.3766999999999996,4.660571467624086,2.0,0
0.5919000000000001,7.157225380065328,4.0,0
0.3348000000000031,4.849138875897581,6.0,0
-0.5415000000000002,0.5772638888888889,3.0,0
-4.5528,-2.274132850962905,10.0,0
0.4990999999999995,6.5194645245890985,4.0,0
-3.2209999999999974,12.533425899881625,2.0,0
-0.4399999999999992,4.261469021890534,8.0,0
2.6562,8.017655954868347,4.0,0
1.6792000000000005,5.810125533130222,5.0,0
0.2570000000000002,4.1389364623750735,5.0,0
0.1526999999999974,6.614205855618167,1.0,0
1.2488,3.844600372172532,3.0,0
-0.5276,4.579536666666666,2.0,0
0.3446999999999993,3.8658469270945126,6.0,0
0.3654000000000005,5.652381608262502,3.0,0
-0.4603,5.588868040438398,0.0,0
1.1879000000000006,6.786438165443647,1.0,0
0.7906000000000001,3.416273599077262,2.0,0
0.898800000000001,5.867713207461996,2.0,0
0.1655999999999999,9.067613583024118,1.0,0
0.8913000000000014,6.022917055856328,2.0,0
0.7848000000000004,8.592756647352402,4.0,0
-0.3695000000000001,4.61670863340192,0.0,0
1.6372,2.9857607570340665,2.0,0
2.4651,3.092078210541419,0.0,0
1.7207999999999997,3.066308928991349,0.0,0
1.7207999999999997,3.058331771926878,0.0,0
0.9764999999999996,3.0261086014879206,0.0,0
-0.7988000000000003,4.199647251604658,7.0,0
1.1215000000000006,5.934408434954229,4.0,0
1.7332,3.446364217306035,2.0,0
-0.3226000000000002,5.15064362638574,4.0,0
0.5906,3.5373534567901235,1.0,0
0.6946000000000006,7.840589772917541,3.0,0
2.1659000000000006,4.294225335418691,2.0,0
-0.4263,4.296453733544344,2.0,0
1.6172,1.804944444444444,0.0,0
-0.5895000000000004,1.586666666666667,1.0,0
-0.4991000000000004,1.668,2.0,0
1.2844,1.9031280006858715,0.0,0
1.6514,1.6580092592592592,0.0,0
1.688,1.630389574759945,0.0,0
0.5732999999999988,2.1365,1.0,0
1.3163999999999996,2.1178125,2.0,0
0.8989,1.1830813614540463,2.0,0
0.6002000000000003,1.1509814814814814,0.0,0
-1.2775,3.962123222789116,3.0,0
-1.0018,2.9629959553204004,3.0,0
-0.6837000000000002,7.139153079678906,4.0,0
-0.1137999999999999,5.882363110355253,1.0,0
0.4561999999999999,6.858197222222222,0.0,0
3.2612,3.07131816872428,0.0,0
1.5200000000000005,-0.5747638888888889,0.0,0
0.6545000000000001,1.9142926371742115,1.0,0
-0.7001000000000001,3.703990128023432,2.0,0
1.0282999999999998,2.8964224794238684,0.0,0
0.8629,1.1251177127250076,3.0,0
0.6601000000000001,2.399519907407407,0.0,0
